Plate,Id,Time,AACS,ABCG2,ACSL6,ACSS1,ALAS1,AMDHD2,ANGPTL4,ARHGEF2,BATF,BCL11A,betaglobin,BPI,CD151,CD44,CREG1,CRIP2,CTCF,CTSA,CYP51A1,DCP1A,DCTD,DHCR24,DHCR7,DPP7,EGFR,EMB,FAM208B,FDFT1,FHL3,FNIP1,GAB1,GLRX5,GPT2,GSN,HMGCR,HMGCS1,HRAS1,HSD17B7,HSP90AA1,HYAL1,LCP1,LDHA,MAPK12,MFSD2B,MID2,MKNK2,MTFR1,MVD,MYO1G,NCOA4,NSDHL,PAPD5,PDLIM7,PIK3CG,PLAG1,PLS1,PLS3,PPP1R15B,PTPRC,RBM38,REXO2,RFFL,RHPN2,RPL22L1_1,RPL22L1_2,RPL22L1_3,RSFR,RUNX2,sca2,SCD,SERPINI1,SLC25A37,SLC6A9,SLC9A3R2,SMPD1,SNX22,SNX27,spike1,spike4,SQLE,SQSTM1,STARD4,STX12,SULF2,SULT1E1,TADA2L,TBC1D7,TNFRSF21,TPP1,TTYH2,UCK1,UNKNOWN8,VDAC3,VRK3,WDR91,XPNPEP1
1,Cell_37,0,58.7129464463062,0,40.4445665251573,0,230.274235686456,48.8747220755666,0,38.030420968195,65.5741107663881,34.6570062971622,26.6503653051739,47.7347236976195,156.550575684647,2.24884840695898,1.24209580334543,45.8389557482753,66.6635223683347,0,65.3619614760365,259.590992378322,202.447033594302,321.340389089594,10.8468931838629,20.8580248535089,78.9206549389968,84.7480438609843,0,0,273.729122520629,29.767864293728,0,0.095799359029612,22.7222857256089,0,0,164.641147635075,67.1033996163491,0,89.0217812765163,0,74.0935145765335,2920.62659472449,0,0,0.63457799236149,124.30423279409,24.3584782871505,83.5347078992199,3.00709363956144,113.444148314987,99.3846757955528,151.856401203806,218.152228848479,0,0,14.7462851372766,60.1768324335466,260.984280524291,0,36.2381206771975,95.5515428720699,0,0,103.687496588935,92.3584747898764,90.237266678267,86.8632557908885,0,1310.23328008652,0,0,24.4407171610675,0,66.1291614955281,0,0,37.0793714562732,558.339937256408,353.326033748988,26.6373349460286,170.200659084211,59.5769289758418,37.1988192498611,70.2105470356209,21.1191596335719,34.2727828349139,0,0.236888256205209,172.581528908895,33.570435168778,0,3.89979685295165,81.5209609981469,20.2944375721676,0,0
1,Cell_49,0,56.0777979329658,0,0,37.5991312665546,270.247590242401,20.537472716695,36.9804150929207,55.0213221842959,31.895764945518,0,0,47.5973013506034,279.331515355775,42.408282277578,36.910166067133,138.253359110508,0,0,75.8837201993734,54.4533376026831,57.4821151289888,272.486407181329,0,12.4775198468763,81.8651750489741,121.418343318936,0,0,337.336620769847,0,85.920785851444,1.78258764707486,0,132.445665847346,0,91.1356890233932,81.9241397430251,88.9568035136676,36.0768985484491,2.16050946834621,246.184833166972,3952.91001543905,0,0,31.5469305011192,15.2179933658705,296.132742493091,85.8069502351766,0,0,143.40824123563,32.3572737376693,15.1899964071932,6.49755744433751,97.8773959434571,21.684826926024,50.6338922318297,65.4309010678617,0,155.40475245888,193.107400450886,0,0,0,0,0,44.1005078202677,333.948675841162,2649.98645913784,117.628945434879,0,0,15.9654658417923,0,8.79418726262434,42.351401392641,67.1646929697242,501.62823804094,393.271392146718,94.6160877536069,112.175626674378,176.466495374462,69.0698058623881,264.975933720807,15.1500118128778,28.7841629428687,0,3.30432509648919,79.9674979242025,0,0,0,33.4544713909442,8.67663904698504,35.500715422884,0
1,Cell_61,0,29.5057869823275,0,0,0,215.333430279505,0,0,162.175829023485,98.485860855927,0,818.997253449243,32.7576467160355,100.685812097819,0,99.4738950478257,245.690409563718,0,0,16.5598360390319,0,0,116.566717440498,0,0,0,206.163768488411,128.76824976758,0,343.172325422811,34.4941344195444,0,9.25831676181826,0,0,0,44.6987038847078,76.5553503155948,41.0494072172601,98.2488130785378,30.8731641106037,349.707273745361,4199.50842865491,0,4.51742250870802,0,0,53.8823804538131,55.7324814023813,0,101.99461141887,238.971560066681,45.9170249015594,14.1155571950753,6.53417821370926,0,4.74559144950856,0,215.101592195526,0,97.1583364715713,152.266385261329,26.4633262351606,0,93.4851088995274,122.419527397407,128.134606802106,7.83416906957426,0,1083.63248544997,0,0,0,106.815441656547,53.3227068498845,0,0,25.3353113519388,469.142120200796,420.503781306249,104.338475821877,0,3.05638319592969,29.7000765319798,329.190719420041,61.9507594601391,58.8143919986648,88.352713188452,0.253973539896705,40.3796503576528,0,56.0497678887603,0,44.1454609946764,0,0,70.5402832393322
1,Cell_73,0,165.99482712079,0,0,36.7948815067411,134.411105531346,0,0,251.405069883438,212.016593770457,57.5258903837914,653.05017177624,72.6278281503559,272.851974476105,70.9746637284689,37.1608625434483,294.086867877838,103.485364203234,0,23.3308928456074,310.496062593849,0,0,0,9.0888547866508,85.917310248151,89.4798004238604,0,0,307.081015412294,48.32611631756,0,9.7700657656179,0,43.6091006670761,0,55.578978865196,328.857475070979,46.6769333097158,141.588201756288,0,165.912680479662,4283.46549433181,34.9673103243435,0,14.4909322233164,0,211.900898308522,276.144781435884,46.9009770844098,80.5983720245991,124.802730943865,49.2914352199202,11.1158556007442,14.3245309422499,57.9236942994343,11.5782798997302,93.6545423577808,75.4437123667448,150.779817799683,81.2480697489386,110.58437952948,0,0,637.274500016161,829.236582563321,785.130904395058,0,261.520678229906,1479.85322033784,28.9831533661311,0,29.9052325961901,0,0,0,0,152.73540153746,403.029271518899,489.483145407719,48.181950858007,0,48.2567995895231,115.14933853477,93.779684054947,0,112.571059972563,118.698097677285,0.889211975703146,76.5677932721381,0,76.0330233280829,0,257.871176238243,11.7894000143235,63.9591204162168,22.3785494961828
1,Cell_85,0,0,52.4978070189272,0,241.926321691478,101.133032523379,79.7416997993247,0,0,0,188.336588693938,136.643943247685,31.3225196034827,93.90873311191,115.963312012606,47.0194087763189,47.4013421359965,132.042184680047,0,135.31000647155,208.486182794383,421.021676698479,159.726524976921,24.5299354691788,0,125.443860494042,1034.77267937871,96.5816009892093,0,355.339126675318,0,0,5.43850712023321,0,59.3832053614726,0,441.101135329523,81.0711545326661,184.889233216114,87.3959610860565,0,350.639710714393,2901.85043865704,0,9.54009732023066,73.0612956653063,113.595917237177,448.607868023197,142.357923444582,1.76750418808893,105.513722066595,185.267482104344,93.4716064236977,269.556091757412,9.28478976391336,0,12.9653354978178,114.705560036318,261.694505433349,207.778672170848,0,380.353769699229,0,0,321.130217166067,525.708329530075,430.052947629022,0,262.182600149934,1267.59800901819,262.605425628637,0,52.0708338037127,163.764737540729,29.4184712633207,34.2035008729603,0,12.6105608341737,399.640942912955,493.633195028853,440.359849135149,45.0365994418179,464.82009608094,116.673235884665,219.815915057795,0,114.167149890865,96.4078189975002,12.8232792889058,30.1472025981131,170.916640334967,0,5.71976372842405,258.837393373563,0,51.5308753138182,185.59033533732
1,Cell_2,0,0,0,22.1310261872808,19.5188136471351,103.692128040008,0,0,0,0,38.2193387710053,254.76665855887,23.5374760785056,320.456653391605,0,110.160763507485,13.9248165253308,0,14.3562905703022,13.9750890750034,142.186945472982,0,0,4.48385160865167,0,0,0,42.1075746019969,0,29.227690969257,66.4485053406306,0,0,169.104891759203,18.4753103436671,0,16.8780539336048,0,0,8.9046920121725,89.3442397843633,238.400024443204,1362.24732206143,11.7976636075371,3.9214894618488,14.4276388819402,23.017006405804,33.31160850604,79.5358533657346,0,21.7180341183279,0,43.8688406127195,20.7530272566252,1.46095927567624,0,9.73681677215555,27.851945367149,27.9690415999178,0,87.2475638525686,52.1182939275332,2.79750066373325,25.3345662454366,141.876975798966,126.675313888855,138.072502692239,15.4187823625472,44.8618728093038,745.292867849994,0,0,0,0,0,10.5288389809502,53.6288742220139,21.9535813304216,342.973572148939,575.193109715123,123.453151310978,36.0310498473096,34.2254409444862,52.8214479197008,266.207122860154,11.6008932001039,0,0,0,85.8262086195555,0,34.0206097502338,0,0.315165194473465,8.64830925589585,29.0744038105529,0
2,Cell_38,0,0.114376509185398,0,0,5.59259595612657,72.1235255239906,0,0,6.39196347679278,11.1230663675245,3.1238984044068,457.833711127999,0.680701792934903,3.11620376969564,0,10.0391121198246,0.304052813585924,22.0187757966853,0,0,20.3158044146832,0,54.9185680838716,0,0,16.9055060193983,5.44867497941693,0.774527991853974,0,14.7114232879762,0,20.5207660713905,0,0.116269950778581,0,0,1.29309175995649,4.81853840848365,0.840677767220914,0.419637570599395,6.60591581787902,1.1756284070948,159.205040733084,0,0,5.1262403575094,0.750272484460935,5.84747948389733,1.52726570393,0,0.398833136689178,11.9983381764526,3.01836282102847,9.30439725669466,0,0.735101012995535,0,0.679328640604956,18.7227805782265,0,4.87259551048271,22.8618856166705,4.37023062338424,0,19.518242597219,24.7488237642791,22.6336974004969,0,7.40329149955029,32.7869726902242,1.78847201599666,0,0,11.4289681691924,9.74338277985587,1.08406311565307,4.26793775280214,57.2806430944989,499.069253355514,692.429809582677,1.26682381579256,0,4.02686412875409,9.88610846368047,0,3.48343336200867,0.805925956943251,0.553964862275189,0,3.98557032458273,41.3045848165445,0.984288718916565,0,0,0.654113849002311,1.74120054262354,0
2,Cell_50,0,0,0,0,0,115.851820910757,0.842835741494323,0,4.62823974876126,80.9845777258202,0,0,1.94563527388768,2.9671009031338,4.25948606360446,28.6618222368572,19.3295414727348,29.2747502936626,0,0.78806271446907,42.9553529092946,2.83101208895516,87.4049160021821,0,0.22223996769552,0,26.9254613563654,1.05795167510606,0,33.5767446689364,1.2184993401779,0,0,1.75491162459644,0,0,0.791873408490642,8.71023178160152,5.44753620550464,1.18771991183587,0,6.90714552533227,720.371492468711,0,0,11.6927112585809,0,6.8634692778623,12.1442047095378,0,0.543743411425304,8.35474079688515,3.74069855280831,2.48506428007892,0,0,0,2.63117688615216,76.5586412292541,0.651149219814717,13.2342091511411,49.195764929441,0,0,3.27659967565606,3.8672675813166,8.09022092510156,0,39.4017764262309,124.267950154243,3.65864011248387,0,0,0,0,0,0,0,378.05054126812,914.085262013799,0,0.279939510946616,3.85724314325077,3.48678140265045,0,0,0,0,0,8.70782201631703,0,0,0,0,0,0,0.533564974426478
3,Cell_1,0,0.892660908708208,0,0,0,42.9678458015088,0,10.6518214380246,102.010319485963,33.3201105942214,6.15245595304846,66.817549763734,37.721610158899,54.8785194193661,94.2585663987087,60.3840352072627,66.84612722423,46.9231624563822,4.49558946104838,4.26689572477982,26.2195620691455,79.5965703407022,49.4042539124704,8.39277063498717,0,0,178.697237817477,0,0,128.354891272761,0,0,0.261146176130008,20.6664242088016,0,0,10.0574175383104,0,0,13.5762272501657,22.0275679873852,220.910111358845,2041.08645224691,0,0,21.6790064470748,5.30123297323945,58.2289126771131,42.1132865617927,11.765974863412,23.2723559746021,30.0731799937347,27.019378857014,121.514044102625,1.37655148910658,0,1.6213714718828,14.7971112956948,85.9855569192403,19.4153967563536,0,43.8701223289502,13.585320290184,0,258.778911646208,233.946725269073,237.08175206072,21.0392478471601,61.5617455559429,609.523722961744,0,0,6.22278552959522,7.7361448838611,8.07844967690458,17.524250824694,0,14.4528839525364,185.627187122449,403.071029584463,31.0459618499845,16.2035880141278,27.2679966180376,89.489485206032,286.611247076562,0,21.4717687537262,39.1365666939482,0,23.215160887616,9.91611700182118,10.6503688029123,0.584898155300995,52.5917921284988,0,24.8183607578581,41.0696931751655
3,Cell_14,0,70.7921393330387,0,12.311363526826,20.8778160404112,83.831130457712,0,0,88.5802730416567,12.9173294367147,25.3797098211476,228.95277153598,60.6059964923621,48.981413723831,70.0431600843828,139.855928336006,110.867947822195,0,20.7232301413027,191.228301967465,154.725772974315,93.6820570276431,261.699064892977,32.0684909029339,13.5004096484235,37.2764764032038,115.199231245767,53.4888899628046,0,210.277325312853,13.9770175155744,0,3.53657390254422,11.7761546617653,0,0,197.058801692397,7.49388822387499,10.2281251910854,76.828983941064,15.5983445502421,244.261635864678,1486.36031630033,0,3.49804245514674,24.8771780846412,34.6847814520041,138.645172060363,110.297528908225,0.095002636988158,75.3713965359214,292.798373477098,71.5847697177903,123.448809129285,0,0,35.7566052844369,12.3556021682568,104.17708391036,43.9548628688273,16.3035739281189,75.8035227068804,18.7368792698511,0,66.508962882636,69.9274251795522,64.7962424916261,72.5350172797306,145.589422099571,1140.98222099411,201.377400889902,0,48.5527150952899,36.0021340111446,0,16.7998275545157,0,21.9552022450926,225.225305003299,332.204862287642,176.941344334547,52.366699676798,268.747038974911,29.8042120854415,586.326831683579,0,26.1604929136668,105.519155930694,0.372803383575367,36.4690840127214,86.8909301941778,54.2032821896034,0,88.8041392880089,0,27.3933337973631,18.8463766820781
3,Cell_26,0,47.5271681927095,0,0,38.6007707456065,47.995831928402,0,48.8697361092029,60.6182172660458,85.5613688878844,51.5472496811309,185.714197311083,47.9127756869904,29.7847436915223,16.2962658853809,135.752065517917,225.747246259394,0,8.27648092604341,49.1865506091706,72.5276268721713,31.7499406314704,120.056526167348,18.7019655622278,16.2457134666709,0.144311214222477,111.152809879786,75.3257051903256,0,64.8552180635311,0,0,3.87920537842519,0,0,0,179.414913873239,15.8740874041293,22.9771272514036,39.5493088868055,33.7545146357429,279.137843782644,1135.21761789788,14.7934560471451,0,39.2532327591819,50.4182615536665,189.208629521908,21.1936675132241,0,39.8811896075638,19.1111816617864,29.600350401639,96.7638930874838,15.1576721142003,0,26.3106500684003,0,27.0783810111534,0,13.8325094963221,126.052033243801,37.2253807271383,12.0397587519788,158.428348616161,144.307281673215,151.920593776478,37.7706325298268,140.228913802145,1365.19096197064,81.113507144758,0,20.4897132500084,54.7951082384315,5.34311763121119,19.589804692571,0,11.7453127076025,269.972427150916,277.142900191388,108.887319870599,26.3921794823307,79.3377043919476,135.801328148893,545.161839544533,0,14.315085966814,5.15280440055838,4.72856942677383,41.2100177273218,0,0,12.5482724984867,33.6402585598017,8.42401391304067,27.1763294773892,23.0792351599223
3,Cell_38,0,0,0,4.44449232011707,0,292.70089240547,10.5755078798573,6.12609361785602,16.2873439828452,14.010128316336,97.8331015302282,786.65630681253,36.0594254334231,172.046072022712,0,328.004942560263,59.8411831279868,0,16.4960090490427,72.9563801305881,172.842406666023,70.325500700881,21.6470104983301,32.0619103686034,2.27368613368227,129.701838919028,147.500582750445,0,0,64.8594126518784,18.5461072015337,0,0.275212101507602,44.9519468379072,42.9416572182726,0,17.6744639392096,18.6005529419471,0,87.4439904654527,21.218667782046,37.2360982465846,2184.06839332651,19.4884726641794,73.0243782310537,7.12737416869512,29.7703901616935,199.355299092748,39.0438472764737,28.7017425553473,0,22.9298913546332,100.804486088887,39.8963462576987,0,0,29.9372934935916,33.7649387212905,128.23390445552,0,136.163861303919,87.4322004944569,0,0,40.4755546171537,38.0941012746277,43.5642878428165,0,12.5791009955083,1195.36234007915,31.1601636265945,0,5.09558397297006,58.804530898308,100.510405353352,80.089309938304,79.1654359375302,42.7778551668522,184.37114497977,405.816980962627,62.0310510146336,57.2683742814869,66.5676015846716,34.6048612267452,334.86722374657,7.57648934770733,42.4396517895565,12.684831445942,0,93.6142970480426,45.2885280180466,23.1628877797072,0.911393454268048,36.2905391214074,0,31.6868370668156,32.9941645888299
